"CODIGOINE","SUPERFICIE","ALTITUD","LONGITUD_ETRS89","LATITUD_ETRS89","EDAD_MEDIA","de0.18","de19.67","masde68","de0.12","HOMBRES","MUJERES"
"26021",8528.368,462,-2.00730253,42.21379597,41.45906368,900,2918,689,662,2237,2270
"26022",1183.6469,555,-2.80046899,42.42321959,63.48039216,0,112,92,0,108,96
"26023",2068.6472,623,-2.80826152,42.36744078,55.61538462,34,299,174,21,257,250
"26024",2958.9571,595,-2.91080083,42.46888496,58.175,19,122,99,10,128,112
"26025",923.0454,550,-2.94579628,42.51222584,57.52747253,4,53,34,2,54,37
"26026",1759.1544,576,-2.7589004,42.33384462,46.70125,236,1027,337,153,798,802
"26027",1527.2945,732,-2.85284106,42.3382374,59.1686747,10,92,64,6,107,59
"26028",2709.1081,648,-2.13059007,42.25235383,56.02040816,9,88,50,6,81,66
"26029",970.4084,844,-2.15912165,42.24455146,60.13157895,0,25,13,0,20,18
"26030",461.9383,698,-2.67094855,42.37045993,48,3,13,4,3,10,10
"26031",466.227,587,-2.76005581,42.31736592,58.11711712,2,76,33,0,57,54
"26032",4614.7012,968,-2.79459383,42.16486773,58.24528302,1,33,19,1,31,22
"26033",243.7681,456,-2.83222777,42.60073236,46.98514851,33,125,44,18,91,111
